feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,label
-6.569881,6.305813,3.802653,1.077048,3.215874,1.062936,3.498679,-1.218034,-7.818782,-3.520526,-8.832426,2.087698,-3.737366,-3.308263,9.562198,-7.285277,-2.34576,6.933847,5
-7.936705,7.69904,5.135661,1.331133,8.346173,-9.903563,-6.803587,-8.354838,5.58219,2.331575,-3.297917,-6.602688,-2.582321,-3.262802,3.79424,2.372199,6.149649,-2.23968,4
-12.39444,10.21788,2.507471,7.612271,5.808938,-6.383567,1.203246,-8.745075,9.493702,1.021674,-0.874892,-8.4496,-2.229754,-2.033641,5.18713,4.484028,5.97529,-2.959384,4
-10.056913,1.338722,4.565533,4.183516,9.825684,-8.552311,-3.339002,-6.71154,7.019446,1.328166,-1.708959,-6.6797,-4.238064,-2.597535,6.446788,2.489219,6.044418,0.825177,4
-3.707157,-7.179251,2.915145,-0.094414,-4.581667,-1.476784,-9.617659,7.598997,-1.276215,4.395811,-1.624345,0.026472,4.530759,-4.296042,7.601832,3.117626,8.90417,8.94429,2
0.689532,-2.40151,3.585726,-7.62524,-5.633811,-3.323166,-0.75687,7.035891,-6.169147,1.005594,0.980474,-8.49834,1.652497,-6.053614,-12.232851,9.951919,10.392647,7.225872,1
0.983803,-2.265678,-0.014869,-4.06198,-6.456372,0.655711,-1.300388,4.902542,-3.028482,-0.043637,4.043493,-11.673232,2.207879,-5.640438,-6.306168,10.402634,9.402498,7.115211,1
2.74178,12.054473,-7.410315,-7.422229,-9.162806,-4.416374,0.159876,-4.209267,12.622937,-2.332483,0.986877,0.017119,-8.974091,6.931094,-9.420754,12.338804,6.580639,-7.631704,3
-3.850449,-6.943277,4.194358,-0.061361,-6.453508,-2.560541,-13.273564,8.743798,-6.205629,1.641381,-4.309686,0.934635,0.684859,-4.853169,7.582956,9.189902,10.668871,7.27328,2
-10.77484,5.279363,2.810483,7.429972,7.10458,-9.563346,-2.855703,-9.531837,4.789276,2.828059,-2.390406,-8.05405,-6.203876,-3.417155,2.540911,1.427939,5.610267,0.285883,4
-4.052195,-5.47549,1.040362,-7.345372,-2.633847,-4.050723,0.098978,7.260041,-3.706448,1.264261,1.994867,-11.231066,2.695917,-7.342094,-5.945993,9.160248,8.992703,8.999804,1
-0.882364,-7.774003,0.503111,-0.564378,-5.544412,0.847494,-7.04687,9.312846,-3.250855,3.062198,-0.751738,2.029141,1.494922,-7.992942,11.502184,7.886522,13.084337,7.794968,2
-12.130778,4.381639,1.999569,7.061933,7.840769,-7.700397,-4.72929,-8.932248,7.913676,3.727252,-2.153854,-7.854429,-2.867335,-4.647024,4.687538,4.429052,1.894103,0.952396,4
-0.900369,-6.513808,-3.114661,-6.166871,-4.67026,-4.89266,2.372126,8.93326,-3.459405,0.737063,-4.480425,-6.720458,0.309789,-7.707835,-6.90053,13.041339,12.3948,6.513266,1
-6.045311,9.053378,4.534369,3.280128,-6.741815,-7.145318,-6.484326,4.698588,3.095079,0.819157,-11.265034,6.972883,8.212738,-5.884038,-6.390507,-8.545376,-4.514542,-1.031802,0
3.203763,6.129245,-9.608785,-5.067458,-11.394642,-3.516388,2.77638,-2.616272,6.586946,-5.396895,-2.957671,1.096414,-5.688666,6.281259,-7.848275,9.635955,8.712245,-5.664764,3
-1.880227,-12.492948,3.161622,-1.670072,-9.886574,-0.301076,-9.190175,9.78396,-1.13246,4.245587,0.839687,0.782992,-0.65358,-7.723211,9.244648,4.04821,10.551119,7.599118,2
-5.542865,-5.61824,1.41525,-4.894159,-10.6064,3.030223,-9.718468,10.730666,-2.384438,-0.614627,-3.64185,1.946838,-1.216202,-8.87999,10.398294,3.110628,9.364377,9.402773,2
-6.951788,4.486481,6.021762,-3.721061,7.594718,1.71,2.608809,-1.577222,-7.442465,-6.562057,-7.879137,2.776478,-4.502564,2.80495,7.674754,-4.721735,-4.044919,7.562134,5
-4.800055,-12.970377,7.572461,-3.883113,-7.077148,0.658186,-4.95598,12.812323,-4.009305,1.201122,-5.75305,-0.842739,0.876255,-7.232272,7.452225,5.680593,7.105371,10.662765,2
-2.885454,-0.89362,0.937191,-11.757627,-4.560289,-3.19547,2.301022,8.732649,-8.624049,1.071526,3.431791,-9.313296,2.503054,-4.378312,-8.113489,10.318672,12.126421,5.274806,1
-6.437795,2.434258,7.112106,3.508271,4.440485,-2.164548,0.154738,-1.76888,-7.754495,-9.048518,-7.710729,4.456799,-3.083383,-1.085162,10.275149,-6.09412,-3.635109,4.262249,5
-4.038094,-6.673977,5.014531,-2.321978,-7.301195,1.851257,-10.551985,11.997142,-7.170167,2.735912,-5.562332,1.420523,0.957334,-8.992886,13.55786,4.336221,4.841547,8.370437,2
0.231513,-5.420716,1.143121,-9.673152,-7.25779,-0.11142,-0.33876,6.766124,-6.259384,4.064271,5.365559,-9.104359,2.094543,-7.029666,-10.928474,8.158849,8.682295,1.733918,1
-9.150493,12.20758,3.742932,5.973254,5.71273,-9.164985,0.328704,-6.229529,3.90362,2.161778,-3.688845,-7.811015,-5.399792,-4.75286,0.985942,3.767035,5.43575,-1.144419,4
-1.568232,12.958975,5.568381,3.191441,-5.734737,-6.086016,-6.974996,8.11427,1.396946,2.569474,-10.086257,10.026456,6.016687,-5.12454,-5.4852,-4.665551,-1.349565,0.651143,0
1.810285,4.936928,-8.010453,-6.536663,-8.48897,-1.03125,-1.300604,-1.900818,9.969377,-2.329119,-3.830785,1.715475,-8.912347,4.665276,-9.011163,6.070115,1.453339,-7.342723,3
1.393333,-3.781107,5.237037,-8.493579,-4.710288,-1.746342,-2.262704,3.134899,-7.882508,-0.108678,2.786922,-9.746773,-1.128788,-5.648877,-6.15222,7.657821,12.638222,7.905693,1
-6.298674,-9.232594,1.950225,-1.636933,-10.110733,1.107129,-7.627678,7.321137,-6.964955,3.655472,-3.224782,-1.017841,0.09948,-7.231636,10.97935,5.896255,5.136223,12.673354,2
-9.301062,6.942304,2.660354,6.961558,1.195038,-9.243971,-3.391855,-8.566091,6.470966,1.799279,-4.62299,-10.991122,-4.408919,-3.494325,2.820353,2.109086,10.871226,-1.834938,4
-2.844404,8.506823,-6.006663,-9.298315,-7.962172,-4.113563,-1.269755,-4.449971,6.815302,-3.656013,-3.746216,2.00551,-7.558115,3.117655,-7.483917,13.510647,4.869879,-7.023361,3
-9.850313,6.380438,5.82344,5.112784,5.074624,-5.714408,-2.161761,-6.441085,8.067569,6.539093,-6.36662,-9.820506,-4.065677,-3.912789,7.759743,0.7143,6.928287,1.449953,4
-1.474228,7.729222,6.879011,1.016704,-6.297885,-8.181194,-6.963877,6.01202,5.38913,2.169457,-12.279566,11.301301,5.465566,-5.767692,-7.007983,-8.957126,-4.069142,3.02496,0
-2.055837,8.934492,-7.712708,-7.98683,-12.172503,-2.049421,0.357365,-8.141574,3.235062,-6.757359,-3.503237,-1.498716,-7.269545,7.32228,-9.617007,9.261101,5.633909,-5.001887,3
-2.616795,-5.206149,2.707492,-6.333063,-6.094877,-0.180504,1.936442,7.291352,-2.999445,1.561193,2.396595,-8.968561,1.517015,-6.599915,-10.780689,8.810508,6.975945,4.566305,1
1.271294,-1.696121,2.594284,-7.391643,-5.257978,-5.179571,-0.200714,5.363406,-5.136683,1.20231,6.884095,-6.677624,3.24473,-10.863441,-7.914349,12.142246,8.45872,10.549309,1
-1.906176,9.290853,-11.898627,-5.696577,-8.60539,-4.065471,0.061969,-6.237729,7.350292,-2.663271,-1.276406,-2.36231,-4.013628,8.497087,-7.739054,9.852549,4.383268,-6.643082,3
-1.233334,5.901212,3.469298,1.324219,-8.542585,-6.022096,-6.464542,10.013892,1.343891,4.745383,-8.697023,10.640709,4.892583,-2.112057,-4.51046,-4.426611,-1.508235,1.563401,0
-0.300353,-6.131916,6.300307,-7.448145,-5.095543,-0.692792,-1.050057,12.03496,-3.676399,-0.662122,1.996836,-8.938423,0.040327,-4.022419,-9.558111,8.483092,9.749904,4.336629,1
-0.561619,7.291024,-7.637277,-6.002339,-10.625116,-4.689244,-3.17622,-6.460649,5.683659,-6.854927,-2.220042,0.421794,-5.54884,8.980352,-8.021056,11.358386,9.573126,-6.046242,3
-11.204439,4.051046,7.592466,5.163774,6.65662,-11.25763,-4.288026,-3.435824,9.691097,2.618516,-7.739874,-7.064301,-4.260178,-3.45939,4.482058,1.95069,5.271361,0.35835,4
-3.472294,-3.379032,2.666438,-8.829705,-5.82261,-1.913003,-0.378236,3.62711,-7.292515,-1.536937,-2.391393,-6.342623,2.627776,-4.272783,-9.310199,7.033611,7.563666,4.41737,1
-11.333963,8.03373,5.963199,1.590447,0.592244,-10.321965,1.271984,-7.550322,8.344855,-0.367217,-0.707961,-11.806239,-2.227281,-3.646972,3.176672,2.403269,5.675206,2.758433,4
-6.147826,8.172638,4.118424,0.00149,-6.676779,-6.964666,-8.512236,8.328506,2.495938,4.922404,-7.363887,6.098867,8.048786,-7.844623,-7.648299,-6.089739,-3.092513,1.553237,0
1.498596,7.337392,-6.011867,-5.948828,-12.867046,-3.516308,-6.719075,-3.116965,5.219033,-3.679204,-2.520334,3.011164,-8.470359,7.328228,-8.796849,11.467716,9.657657,-5.348856,3
-0.873137,10.045524,-9.088113,-7.151902,-10.574803,-2.220039,-3.828793,-2.808925,3.283426,-2.237606,-1.073509,0.083342,-4.73213,5.098927,-9.464189,14.06662,4.881937,-4.968783,3
-1.324459,-3.706201,1.368252,-5.241366,-2.701509,-2.42171,-0.467729,4.771965,-2.11567,1.901108,1.642673,-9.416243,1.371488,-7.186859,-8.20617,5.564369,8.814426,5.905757,1
5.257219,5.999168,-9.244948,-9.247231,-8.29015,-4.882994,-4.641916,-7.455332,4.888743,-2.784526,-2.232597,-0.661817,-6.602344,4.627133,-11.366993,12.887815,9.164733,-1.579327,3
-7.267824,-8.599416,3.925229,-0.558694,-7.922458,-0.933167,-10.459542,5.321776,-2.367168,7.020347,-1.213432,2.5408,1.838689,-5.405823,12.095528,3.264009,10.39804,8.052365,2
-0.735183,-8.176649,4.70178,-2.08716,-6.585816,2.352605,-11.43981,9.521172,-2.91015,1.105001,-3.826413,-0.99398,-3.139386,-6.671901,10.716276,5.289701,8.209729,8.73077,2
-4.183868,-5.786867,1.191296,-4.61415,-1.637586,-2.497606,0.083376,6.040049,-8.001295,0.403975,0.041643,-9.833007,1.701867,-3.287988,-8.383358,8.163045,10.540074,4.846511,1
-3.381727,-2.638061,3.236963,-5.786777,-5.79271,-3.3507,-0.081859,5.71142,-7.825202,1.431415,6.415735,-9.914501,3.127193,-6.133803,-9.440566,10.590279,10.897882,5.068319,1
-1.12043,-2.572007,5.383823,-6.227708,-5.778084,-0.233675,2.513781,1.810475,-6.210272,0.867565,1.320182,-11.562876,0.38479,-10.287766,-6.788751,11.724825,12.031897,6.108807,1
-3.367955,-6.208945,-2.704824,-6.878129,-3.693468,-4.576438,-1.438251,2.819029,-4.94146,-0.516493,3.389472,-9.715234,0.175497,-7.661356,-5.682766,13.169856,6.298588,7.979385,1
1.269419,-3.700069,0.608699,-7.811307,-1.941547,-2.516635,-3.645058,6.571147,-7.294077,-2.013406,2.017587,-10.75356,3.77612,-6.409424,-6.011156,9.671944,8.318021,5.147452,1
-8.325516,3.53517,4.15098,2.507019,7.054684,0.606662,0.556181,0.102194,-6.155606,-4.584845,-10.601236,1.808935,-4.752374,-2.463852,5.749114,-6.746616,0.479911,4.291976,5
-3.733953,-6.789901,2.05002,-3.66751,-7.465161,-2.639218,-1.518864,3.352229,-6.513335,2.864119,2.302957,-7.81659,4.288887,-5.816125,-9.435528,9.17848,7.166079,6.282377,1
0.013028,6.923357,-8.381002,-8.431921,-9.9549,-7.68017,-3.190904,-10.142367,6.119205,-5.425111,-6.873114,-0.269841,-8.80671,8.402244,-10.481157,10.30778,1.949173,-6.77392,3
-7.91193,3.495693,3.289173,-2.399778,4.756016,2.487899,1.626804,0.21373,-7.337275,-8.630761,-7.953706,5.138114,-7.930312,0.414846,6.56865,-4.411033,-1.504025,3.694193,5
-5.822444,7.96539,3.169272,3.416128,-8.979909,-5.365119,-6.097255,8.713929,2.589802,2.185705,-11.282012,11.897435,8.207551,-5.831257,-7.19932,-10.383526,-6.05686,4.317967,0
-1.585167,-8.183997,2.610162,-2.449817,-11.637477,-2.102421,-11.210834,6.148632,-2.877261,3.929561,-1.043961,-2.846001,-0.8611,-5.706417,8.045308,4.217108,9.430058,6.371048,2
1.252481,-4.912102,2.755807,-6.735599,-0.831854,-1.190769,-1.793891,5.15901,-6.558863,0.321684,-0.040811,-9.233655,4.887047,-3.942217,-11.828669,5.53132,8.126378,2.609738,1
1.768779,7.288739,-11.845454,-6.425883,-7.59127,-2.305424,-2.49018,-1.953572,7.283083,-6.679564,-3.55012,3.35836,-7.144845,4.993244,-7.629154,8.452467,3.09015,-7.575508,3
0.396451,-8.950395,3.427626,-0.46557,-7.953899,0.857197,-7.049574,11.722789,-9.541448,0.749747,-4.463837,0.977602,-0.157839,-6.990934,10.195693,1.811437,6.547899,9.756817,2
-4.753247,7.823598,6.496321,3.341505,6.527427,-0.794732,2.181076,0.914783,-10.372713,-7.807649,-11.568309,2.984655,-1.743178,3.201817,9.321144,-10.168471,-1.641402,4.43439,5
-2.797208,-5.579034,4.366055,-1.602615,-6.156854,-1.205241,-11.244085,6.464544,-6.93137,3.714756,-3.597933,-4.299415,0.419856,-4.579579,12.483713,7.496797,5.986202,8.344895,2
-7.384879,4.499872,6.960011,0.295906,8.390695,2.174548,0.475711,-1.852851,-7.928061,-11.441238,-6.981308,2.707792,-1.999563,-2.088807,10.318358,-4.272748,0.046093,4.514619,5
5.47453,7.665205,-8.532657,-7.285658,-6.936932,-3.126326,-2.133854,-6.230829,4.963812,-3.880593,-3.598054,1.447868,-5.841249,6.187552,-10.620373,10.50837,5.919743,-5.568962,3
-2.826051,-4.114495,-0.139781,0.017687,-6.632757,-3.364401,-8.413756,9.171533,-6.114914,4.303813,-5.946286,1.867832,3.309595,-7.97506,11.244005,2.58238,9.026606,7.986169,2
-9.190161,6.763539,3.676356,1.34441,5.187685,0.793856,-1.447741,-0.289068,-7.472864,-6.750182,-7.413625,-1.125668,-4.841561,2.160603,9.716902,-3.011938,0.234797,4.258187,5
-7.907664,2.779475,5.152865,1.913941,6.00916,-0.13014,0.720072,3.274969,-7.658612,-5.054716,-5.377385,0.323962,-2.882048,-0.686924,9.211461,-7.283243,-0.55224,6.041093,5
-8.263667,7.547539,5.952257,-0.294182,3.656938,0.121035,1.646262,2.84328,-6.166242,-7.906143,-9.013397,4.495552,-1.76827,-1.868331,8.857213,-3.386696,-1.938654,8.627769,5
-8.892047,6.839426,0.930288,2.924515,4.965902,-8.890625,-1.319607,-8.938162,9.945914,-0.001839,-4.029009,-8.961829,0.880362,-5.330345,4.751615,2.808099,10.00702,-1.460628,4
-9.855239,7.202021,2.359489,2.735287,6.755874,-8.419121,-3.820758,-6.628528,7.538671,2.018159,-3.270735,-6.013219,-6.370206,-3.632821,5.605735,0.887592,7.551514,1.342851,4
-7.091236,4.53789,4.42489,-0.487866,6.1696,-1.091632,3.655013,-1.045826,-9.300489,-11.06492,-13.045088,2.384216,-6.412497,1.173855,9.534741,-3.592824,-3.87743,4.463023,5
-1.504661,-3.903033,1.391364,-4.363629,-1.738463,-1.036229,1.042468,4.33305,-8.302324,-1.069988,2.409118,-9.72014,3.28908,-6.373079,-11.377609,11.459266,8.289995,7.740551,1
-6.714231,6.077715,6.015912,1.829843,1.63752,-8.266261,-3.256144,-7.600922,8.601669,2.554198,-3.597546,-7.413479,-4.813808,-2.552792,4.454014,3.09122,9.344113,-1.918023,4
-13.822903,9.366222,4.849591,0.488981,7.412561,-9.949351,-6.248208,-6.825426,10.162278,-0.471265,-4.269056,-8.645495,-6.994105,-4.128002,4.132013,4.712425,10.212488,1.910715,4
3.515351,10.579129,-9.98548,-4.033974,-10.352124,-3.936006,0.230506,-4.435803,6.133046,-3.079545,-5.026804,2.192271,-9.483831,6.886713,-11.639318,14.366437,7.684718,-5.152274,3
-1.846893,-6.850231,4.019287,-8.567008,-4.362008,-0.326434,0.735531,6.469909,-7.597801,1.255085,0.25766,-8.082284,-0.463205,-4.175178,-8.299868,8.952168,10.095012,5.937015,1
-8.634576,9.024727,3.937859,-1.551052,2.850794,-2.056203,-0.41874,-3.229072,-9.626693,-9.986581,-9.299697,3.354597,-2.234806,3.897131,11.579096,-6.081606,-1.136736,7.592989,5
0.272122,11.412523,-9.392467,-9.28305,-9.211033,-2.989156,-1.267563,-6.601624,8.282536,-4.959071,-6.047267,-0.957205,-9.603374,11.909602,-7.443441,10.201854,8.100615,-7.356402,3
4.121435,8.852096,-6.926109,-3.908565,-8.197617,-7.715997,-3.956553,-1.817738,7.342073,-1.308129,-4.630889,4.297681,-3.719498,7.278951,-8.303929,9.306677,5.266606,-5.997261,3
-0.392431,-5.104914,0.019266,-4.615359,-5.559391,-5.274632,-0.79768,4.0736,-7.638991,0.162476,0.561156,-12.404831,3.26803,-4.857672,-9.200155,10.21804,8.57483,2.348038,1
-1.45899,9.158251,4.669708,3.942117,-9.688851,-3.341611,-13.208287,10.225114,2.423974,3.113364,-12.531583,8.199218,6.321499,-5.363382,-3.472306,-6.185081,-3.275847,1.195356,0
-4.569442,6.656403,8.834133,2.578397,-8.545893,-5.246902,-11.19502,5.131499,0.416215,7.470478,-10.09407,4.514783,9.068985,-6.365981,-10.062317,-6.965277,-2.873147,1.303227,0
0.229177,8.916102,-8.117857,-2.688328,-10.236649,-2.056755,0.086261,-6.75938,7.385616,-6.475013,-3.024865,0.418724,-4.906394,7.789519,-10.650762,13.223696,4.705976,-8.548236,3
-8.462818,6.530491,4.122096,-0.583885,6.764762,-1.719299,2.641854,-0.766669,-7.704042,-7.030347,-12.558612,2.945031,2.366472,3.252368,13.18294,-6.711571,-0.574167,6.733736,5
-1.590875,6.814001,6.518285,0.630748,-7.202198,-4.135552,-7.845564,5.164575,-0.007533,2.962846,-8.799022,10.114797,4.962648,-8.087637,-5.800334,-6.69563,0.399277,0.568336,0
-6.182391,-9.002844,1.91134,1.566068,-7.569093,-0.70146,-8.011717,7.430511,-6.10668,0.097575,-1.220749,1.203051,0.007956,-1.734255,10.562074,4.047568,12.614295,7.57926,2
1.665629,9.327642,-9.189658,-7.80073,-7.277989,-1.99473,-5.033109,-4.363063,5.434436,-1.458107,-4.809206,0.781453,-5.526226,7.107658,-10.882535,9.82882,5.667709,-7.842596,3
-4.387326,3.829722,4.225287,3.466554,8.336582,-0.126623,0.375639,-1.783827,-11.823273,-9.599208,-5.107077,1.193196,-0.281822,-0.998986,9.010459,-2.599057,0.144666,3.772258,5
-11.597106,5.476742,6.668872,2.172152,6.199484,-7.435343,-3.526662,-9.159386,9.714208,1.452405,-7.469089,-10.132595,-3.313197,-3.575879,3.436061,-0.319869,8.119205,-0.8986,4
3.915465,14.601918,-9.266477,-7.684463,-10.092152,-4.656643,-2.856832,-3.951236,8.852324,-5.78766,-4.581437,0.98872,-8.971301,7.229117,-9.140007,13.630571,7.12375,-8.604096,3
-11.354549,7.677847,2.562276,8.021666,6.28354,-9.993633,-3.564202,-8.838771,6.859396,0.126744,-4.579091,-6.057459,-2.932136,-7.341358,6.11659,2.970258,7.000729,-3.262983,4
-0.763545,-8.870849,2.091524,1.729284,-7.249396,-1.186705,-9.122853,7.548755,-4.20047,5.815284,-3.678,-3.786232,-0.700938,-6.895017,9.115323,1.503574,7.860696,7.726527,2
-3.194627,7.409732,4.317307,2.781271,-3.107255,-6.530954,-8.323227,7.174631,-1.815242,4.108424,-9.46785,14.324681,6.264131,-5.150123,-6.432924,-8.669266,-1.62951,1.998995,0
-3.552859,7.191946,7.089156,1.206214,-5.188814,-5.808396,-10.562942,6.149606,4.609936,2.610486,-9.338575,7.833114,6.020948,-5.845542,-7.929234,-8.252804,-3.342608,-1.194346,0
4.154588,8.343143,-9.919476,-3.945259,-5.498791,-4.887091,-1.644466,-6.62018,7.84561,-5.00051,-6.304828,0.23305,-9.865468,4.002211,-11.658578,8.208295,4.434961,-4.772895,3
-11.193157,6.673378,4.973263,2.181413,6.731359,-1.344062,2.856352,0.580844,-10.856157,-7.160959,-10.660565,2.129164,-3.887734,0.392582,5.531535,-6.31319,0.949198,3.413804,5
0.318961,7.505532,-11.260714,-4.754063,-13.138528,0.470079,-2.408801,-7.120099,1.791225,-5.236975,-5.69892,-0.995994,-9.89594,6.980514,-9.759696,7.424629,11.558804,-8.413274,3
-3.866668,-8.361817,1.109416,-0.581831,-5.851759,-1.537665,-9.938362,9.613778,-6.289905,3.034655,-2.895341,2.314925,1.257928,-7.81931,9.943568,4.600317,8.593969,5.708005,2
-9.663343,2.889417,9.001841,0.612219,2.033819,1.774726,0.027275,0.00077,-8.959148,-4.601452,-6.263383,3.033168,-4.269884,-0.11211,6.828345,-4.298301,-4.58677,4.555006,5
0.144456,11.018001,9.77261,1.680243,-7.809228,-5.159383,-9.343596,7.347378,0.05046,5.37477,-12.530325,9.205321,6.618141,-6.625295,-9.87793,-9.861172,-5.4075,1.573229,0
-4.313729,-9.059477,2.135883,-2.728083,-6.310189,1.008332,-5.930686,9.149579,-2.854381,1.095649,-4.266113,-1.974324,0.402489,-7.447958,9.970252,5.380782,10.004784,10.257683,2
-0.669196,9.749597,5.838082,-0.491146,-6.656405,-8.737636,-11.616209,8.14543,4.338599,3.394714,-10.012336,7.121896,6.663287,-4.233066,-4.780445,-5.241557,-5.152017,-0.805129,0
0.332718,7.701699,8.103531,3.039774,-5.931411,-8.315944,-9.866582,7.238675,-1.908798,3.187811,-9.579331,12.017235,5.415758,-4.128942,-10.484488,-3.997849,-5.715849,0.755675,0
-11.511164,7.589422,4.046635,1.10788,8.306556,-7.076813,-1.694757,-6.991037,9.991344,3.182784,-6.057151,-8.52325,-4.319335,-4.575935,7.174386,6.705467,9.026256,-1.830834,4
-1.758271,-4.402713,5.172139,-8.623478,-2.784286,-4.216287,-0.697936,9.858162,-2.420321,4.205825,2.643436,-9.491517,2.720748,-5.657421,-7.920339,7.554938,7.809521,4.975431,1
-2.887558,8.701898,4.190038,0.718247,-6.444749,-6.747827,-8.887988,8.148806,1.162635,3.18828,-6.828064,10.516908,8.302745,-3.301009,-5.311612,-4.475132,-7.073845,0.903436,0
-10.63595,5.20957,5.714593,3.96859,8.261142,-8.854205,-5.782366,-9.469068,11.260168,-2.727928,-5.198417,-9.153835,-2.707901,-4.060471,4.463809,2.35365,6.914552,0.024748,4
-7.319212,5.783199,8.840508,5.667441,3.29524,-6.619037,-4.900523,-9.534537,7.111758,2.727076,-3.624033,-9.534111,-4.556654,-5.922067,4.370384,2.570149,11.274211,-3.884027,4
-11.765638,3.300992,3.336096,4.979015,8.986671,-10.181657,-5.478788,-4.915699,10.450311,0.430148,-4.721991,-7.433801,-3.337987,-6.285182,1.272705,4.712069,5.526602,-3.677471,4
-9.762329,4.995147,5.626798,-0.066649,6.096892,-2.722719,0.585725,0.138756,-8.535031,-9.454145,-8.057316,5.022371,-0.523671,0.826823,7.96681,-0.515518,-3.518274,5.988756,5
-7.905982,4.344386,4.274608,-1.352087,6.811569,-1.0021,1.448682,1.487046,-9.477003,-5.138915,-5.249294,2.08836,-7.116316,5.12108,7.053081,-5.472029,-1.048555,7.253923,5
-10.078743,4.779453,5.945453,5.233112,4.561077,-7.898142,-0.074497,-4.625299,10.771909,4.767949,-4.046615,-10.366528,-5.062651,-3.59928,5.287796,-0.643798,10.034405,-3.608101,4
-5.273836,8.744673,6.963554,2.214894,-7.270506,-5.300299,-10.037106,9.026345,-0.484826,1.122588,-10.135486,4.271617,6.818252,-9.21834,-5.79866,-5.960991,-4.05108,1.367946,0
-0.672396,-3.526353,3.275418,-6.684371,-3.896967,-2.984694,-1.476811,7.149505,-6.197437,1.354863,2.887141,-10.950529,1.513598,-6.69519,-8.518744,9.836239,9.670043,6.251864,1
-2.55546,-4.01703,3.745263,-5.432699,-1.420578,-2.188277,-0.317707,4.975885,-7.864442,-1.66549,1.560748,-8.382601,-0.759665,-2.496873,-10.090253,7.263203,9.256111,1.428058,1
-9.445906,3.34458,1.53072,-2.756977,4.257616,2.552286,0.976475,-3.254225,-15.583938,-7.531797,-11.2452,5.533968,-2.582248,-0.001653,7.664311,-3.078101,-1.671102,0.75271,5
-6.203998,8.561104,6.312341,2.926715,-8.829298,-8.496601,-10.851913,8.521978,0.542453,4.671698,-9.059707,14.134984,7.275355,-7.375506,-9.283801,-6.883615,-4.153327,-3.92627,0
1.017816,10.1347,-7.978184,-8.109224,-5.692068,-2.955479,-0.225209,-6.462874,8.208075,-1.17726,-1.645947,-1.30133,-9.621515,7.261615,-9.706831,11.948234,9.644207,-6.752569,3
-8.950532,6.595984,1.888617,6.53387,7.17581,-11.148774,-4.813122,-5.176357,11.114294,3.798684,-3.302593,-9.040008,-5.263853,-4.326429,3.115576,2.613378,10.139375,-0.939189,4
