@relation dataset_classification

@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute feature_17 numeric
@attribute feature_18 numeric
@attribute feature_19 numeric
@attribute feature_20 numeric
@attribute label numeric

@data
0.743789,0.454953,-0.849631,8.4094,0.876598,0.61607,2.834897,-3.109817,9.951328,1.774278,0.298496,2.217557,3.100573,1.419056,-8.308901,2.288713,-2.329511,-0.071857,0.787616,6.389234,0
-1.491828,-0.003457,-1.775306,0.593723,3.520854,-0.146163,-1.551513,-1.155934,-2.785756,-2.873106,1.153265,0.083511,1.714892,-3.759471,0.097893,0.404379,2.427037,0.750168,0.45621,-3.492128,3
0.687836,-3.620432,2.151547,-0.43945,4.929699,-1.721817,2.08566,1.319597,-3.129454,-3.824394,-0.30273,-0.231761,-7.338118,-1.411649,-0.191633,-0.912988,2.041254,1.818374,-0.487403,-3.249784,4
-4.952882,-0.483442,-1.255723,5.136502,-2.047679,0.600202,1.553077,3.113643,1.39667,8.63133,-0.303882,4.037336,-0.155202,-2.407522,0.844917,5.20336,-1.840564,1.676302,1.045598,2.832678,3
1.773346,-4.279846,-1.422753,-1.73646,-0.880056,-0.125243,0.905861,-0.29114,-2.967707,-3.339566,1.058056,2.577379,4.838796,-0.822242,0.945293,-1.803724,2.635691,-0.766225,-0.470408,-5.272376,2
3.145415,-0.312741,-4.803344,-1.336106,1.163597,1.188066,-1.908772,-1.603469,2.635244,-3.463964,-0.416897,1.712044,1.41422,0.27605,-0.093234,-0.568342,-2.495933,-1.179443,0.173636,4.343862,2
1.903308,0.153982,-2.3011,-3.500165,3.443396,0.290629,1.322645,0.840674,3.279396,-10.022103,-1.612854,-0.917989,0.778983,-0.938133,1.957676,2.045146,2.167019,1.792636,-0.582285,0.583057,2
5.09256,-1.57185,-2.070442,-14.213947,3.387177,0.021709,-3.076727,2.587372,6.462988,-6.523465,-0.549951,2.972041,5.157106,-1.125534,2.813303,0.464523,2.067222,-0.039157,-1.099534,2.408353,1
-2.446251,2.586614,-1.487916,5.732355,0.544111,0.979669,0.541655,1.054306,2.442734,8.112979,-0.204071,0.59098,-0.307603,-3.510578,-3.759806,-0.748897,-2.60484,-0.405921,0.300946,2.568381,4
-1.171196,1.239135,-3.262982,3.819379,-2.283308,-1.623328,0.63953,-1.243523,-2.324441,1.574009,0.373494,1.096254,2.801522,-2.219389,-2.032234,0.838122,2.659721,-0.230056,-1.521612,-0.425437,0
2.555265,-3.528842,-0.794527,4.098693,-0.363148,-1.12639,-1.489023,-1.136285,-6.802127,-4.85434,-1.186406,-1.829869,1.431496,-4.007588,1.342012,0.724547,-0.72715,0.905566,1.3144,-4.518707,2
3.136265,-4.501637,-2.180661,-4.423963,-2.330831,-0.802829,1.508092,1.039585,-3.132179,-2.605594,1.626793,4.063098,4.130563,-1.330996,2.09898,-2.476092,2.632228,-1.434742,-0.316649,-4.097011,2
-2.058086,0.767488,-1.035825,-3.051587,-0.070768,1.514406,-2.416127,1.848185,-7.541668,5.644581,-0.545348,-1.005846,-4.51266,-0.983174,0.350583,-3.799481,3.280506,0.396592,0.455938,-2.985796,1
-1.472803,3.323734,0.77944,-1.438581,-1.308874,-0.248177,1.678446,-3.444176,0.480731,0.321533,-1.362325,2.235609,3.611354,0.778635,-0.891283,-2.620281,2.52845,1.701251,1.510593,-1.836088,3
1.799606,1.4082,-0.624287,-0.433344,-1.331984,0.824279,-1.828191,-0.968117,-0.944226,0.453801,-1.475609,-0.471851,0.069429,-0.790465,2.392353,-2.455616,-5.004488,-0.376054,0.310745,1.391358,2
0.287085,2.847974,-1.861528,0.844258,-2.061341,0.559003,1.010795,-0.326914,2.029296,3.644381,1.06329,3.10848,0.16612,-2.652451,-0.359853,0.296978,-2.089812,-0.1982,-2.039954,4.498019,0
2.210105,4.980828,2.666894,-15.501882,-3.228853,0.758545,-4.138898,-1.713626,6.159279,6.347032,-0.03285,3.79445,4.026308,5.651639,-0.611476,-4.269473,1.753016,-0.122162,0.723106,5.375729,1
-0.949564,2.072352,-2.636784,-5.07553,2.78047,0.416341,-5.644437,-1.157522,-1.632617,2.001614,-1.173112,1.988381,0.179708,-2.832341,-0.585329,1.342344,3.028881,0.097649,0.684707,2.106335,3
-2.684202,1.966677,-1.901202,7.252581,-2.182648,-0.256458,-1.309564,-2.66752,-6.602343,8.527368,-0.089901,0.043797,3.049324,-4.009029,-4.400978,-4.639415,0.582851,-1.167291,2.630554,-4.397308,3
0.819483,-0.525375,-1.045439,1.273492,2.50132,-0.0521,1.040881,1.133545,2.195772,-10.625025,0.400616,-5.242251,-3.108157,2.732127,1.011962,5.839634,2.218833,-1.017534,0.823354,2.025101,2
0.086563,1.456006,0.78722,-6.238197,-1.410881,-0.956379,-0.063166,2.216096,-2.484892,-0.229125,-0.760708,-0.875912,-3.902975,1.137818,3.358668,-0.555041,2.26151,0.729632,-0.137081,0.206188,1
1.015274,-2.390997,0.72966,6.148015,-7.810545,1.502083,-3.341984,-2.672608,-20.740718,2.481648,-1.134849,-1.261046,-1.32618,-7.224928,4.130847,-0.235826,0.602999,0.089914,1.090754,-8.518401,2
2.911521,-1.161173,-0.800206,-0.651435,-2.418154,-1.725733,-2.027807,-0.444072,-2.212904,-1.710472,-1.725565,0.051176,1.003083,-1.218901,1.32869,2.119737,-0.708522,-2.504673,0.153864,1.404311,2
-0.218931,0.871635,2.055187,-2.071585,2.325203,-0.028065,1.37096,3.626781,5.739717,-1.857649,-0.18826,-1.590007,1.547268,-2.286018,0.771616,2.857029,0.241797,0.05461,-0.563437,0.467323,4
-0.043633,2.139615,0.233854,-10.44901,-1.488285,-0.413751,-3.239437,1.415867,-0.041735,2.522391,0.823028,1.217046,-2.155013,3.208452,3.371969,-0.27901,1.76258,0.154472,1.265274,3.244757,1
-1.936822,-0.14241,0.413892,-4.544737,-4.412475,0.59142,0.007065,0.573766,2.052255,8.784337,1.655003,5.876481,1.601063,4.014914,0.462949,-0.266101,0.470443,0.770232,0.481237,2.916783,2
2.730966,-1.931708,2.133664,-5.260918,0.663318,1.85131,0.634428,1.174831,6.791321,-0.032309,-0.262374,2.981357,2.963487,1.122805,-1.308522,0.569701,0.133683,-0.333395,1.120899,2.244375,0
0.726768,1.448326,0.135523,11.297555,-1.716316,-0.1678,5.595838,-4.824119,2.387588,-5.439705,0.321996,-0.673567,2.703125,-0.294263,-1.516156,-0.106006,-4.64,0.438665,-0.171668,-0.159593,0
1.396943,-1.523511,-2.769526,-6.256316,3.540985,-0.191505,-1.971895,0.756505,7.502788,-1.86928,0.312464,2.129359,4.028221,3.311792,-0.325306,-1.578554,-0.938966,-0.243613,-1.153627,2.612079,1
-2.441013,-1.471363,-0.14835,6.805365,-0.388608,-1.907056,1.080426,-3.283699,-8.019051,-3.764355,-0.697897,-0.778896,2.490527,-2.522253,1.430182,-0.328256,1.469888,-0.114913,-0.242449,-8.12578,2
0.958208,0.519909,0.249433,0.988602,4.526013,-1.18359,4.524185,-1.078411,2.233781,-6.598787,-0.248647,0.183222,-3.905864,-0.752522,-0.025641,-2.98362,-1.073954,-1.36186,-0.445837,-0.799061,4
0.522444,-1.992124,-1.29852,0.378118,1.440901,-1.519495,1.32859,-0.95575,4.919014,-3.982875,0.767602,2.063384,0.78612,3.462802,0.518622,1.610952,-1.966241,0.93541,0.142451,2.689655,1
-1.170463,2.769127,-2.052489,2.225209,-2.080481,-0.39097,1.481295,0.823717,-0.43528,4.829854,0.426172,0.392041,3.342823,-3.422366,-1.128359,-3.541713,-0.435507,-0.908594,1.186619,-1.520836,0
-3.275656,0.87252,-0.775722,6.121669,-0.142557,-0.606003,1.428413,-1.848485,-1.953152,-4.325926,-0.505834,-0.787144,3.774764,-2.496275,2.08909,3.941278,0.638674,-1.099628,0.587791,-3.424193,2
2.687767,-2.943514,-1.872754,-3.147255,-4.760525,-0.970835,-2.202401,-3.000611,-10.773317,-3.874245,-0.97205,2.785821,2.659562,-1.520746,4.110913,-0.42405,3.314239,-0.688425,-0.226194,-4.701707,2
-3.346761,0.960168,-1.450077,1.15228,0.775813,-0.494239,-1.527114,-1.448664,-5.774748,0.29857,0.263217,-0.536781,-1.344239,-0.659187,-0.399917,0.992839,4.718675,-0.67339,-2.006723,-2.789419,2
-1.007403,3.429009,-0.656665,0.373151,0.992747,0.373504,-0.115554,-1.503164,-1.180857,-2.139273,-0.156583,-0.01847,-1.980977,-2.936389,0.088042,2.838535,2.256541,0.022937,0.014501,1.704393,3
-1.382857,-2.798379,-0.228765,7.464756,0.209753,0.657657,3.505358,-1.922845,-4.526498,-8.499985,-0.865587,-1.336312,3.655084,-2.151542,2.715707,1.569626,0.526045,-0.467353,0.247152,-7.761798,2
-2.593449,3.080202,3.893687,-0.568241,0.924852,0.770739,2.057951,-0.532651,8.532646,6.788672,1.307346,3.640612,3.212201,0.086699,-2.669965,-0.942859,-2.100767,-0.716237,-1.413426,2.162571,0
2.378576,1.927094,1.342553,-7.240235,-3.669356,1.438047,-1.70809,-0.772058,-0.595932,3.313166,-0.474613,2.168681,-0.977367,2.012244,1.536555,-2.542141,-0.500093,-1.026633,-1.824843,2.962347,1
-2.631586,0.959921,0.341782,4.138257,-1.391652,1.32606,1.706924,-1.641637,-3.418087,2.91889,0.367064,2.327501,2.851385,-4.107599,-0.599337,-0.332753,1.377053,-0.765085,-0.545507,-3.885149,0
-1.729385,1.355418,-3.079629,2.358612,4.027855,0.146891,1.608456,0.430415,3.278672,-4.944401,-0.120188,-0.384037,1.728783,-2.953989,-0.128554,2.330976,1.108882,1.239488,-0.449925,0.031166,2
-2.654691,0.698623,2.084511,1.555886,0.13798,1.023307,-1.647679,1.86135,6.65828,11.604922,0.03336,1.30782,0.001484,1.696024,-6.25988,2.946388,0.001948,0.86145,0.630567,5.521492,0
0.098944,1.502817,-0.61542,-6.20048,2.454472,-1.103806,1.884646,3.303916,7.455376,3.864633,-0.18011,3.048809,-3.540356,1.497041,-1.484686,-1.93407,0.09536,-0.334331,1.666332,5.468802,4
1.822472,5.672575,-0.745547,-4.111793,2.625093,-0.366499,3.850228,1.978772,6.848263,-0.335576,0.196773,-0.705501,-2.609164,-1.926911,-2.221086,-5.256401,-0.192165,2.008789,-1.101126,3.545539,4
-2.366076,-2.505283,-3.187764,8.550632,2.046427,0.221729,1.229877,-2.919627,-7.324966,-8.895704,2.525613,-3.629238,3.321244,-1.11422,0.978449,-0.746746,2.217157,-1.663326,-1.041317,-9.433963,2
-1.555418,-4.487256,-1.506524,4.089645,1.929175,-0.600345,1.859684,-1.222635,-8.70923,-4.895408,0.050581,0.056072,1.949696,-2.616102,1.810062,-3.838947,2.348499,-0.327274,-0.633867,-11.048812,2
-2.178302,1.27079,1.311229,4.925654,-2.408844,1.062279,1.13007,-1.972305,-5.057843,2.658658,0.784215,-0.018978,0.712458,-2.133878,1.109573,-1.991465,-1.600511,0.558146,1.08913,-4.02954,0
0.122781,-1.288696,-2.50741,2.076506,-0.628952,0.425825,-2.771107,-2.995334,-5.486896,2.138673,-0.058491,2.661745,1.362577,-2.118033,0.542347,-2.472563,-2.120944,0.505677,1.24953,-1.758483,2
0.414804,-0.399415,-4.502921,6.947511,-2.863131,-0.916033,1.904958,-1.549577,-5.945193,-1.456147,-0.82015,-1.04937,0.717187,-1.478061,-0.469324,-2.69142,-0.242059,-0.751252,1.269447,-2.822257,0
-0.375884,0.007497,-1.731327,8.667782,1.139004,0.560157,0.431616,0.143037,3.385362,3.185626,-1.307523,-1.969632,4.681395,-2.85958,-4.116679,-1.93512,-4.567865,-0.263609,1.33504,-0.738165,0
0.636809,-3.17274,2.816634,-1.817418,2.392762,-0.735147,-4.376578,-0.527889,-7.832505,-7.065109,-0.807586,-4.136064,0.994103,-1.859019,8.298424,-1.957572,-4.468861,-1.577368,0.84666,-8.644827,4
-1.061359,4.316466,-1.648861,7.234121,2.934396,0.937033,2.475796,-3.540888,3.545966,-6.934121,0.257098,-4.180751,3.23846,-1.081101,-3.360027,-0.016118,0.377796,-0.721667,-0.480845,-0.882753,4
4.892007,-1.887324,-1.440394,4.154033,0.554725,1.833209,-2.505907,-2.019944,-8.126987,-5.10869,-0.131511,-2.61885,-0.108846,-6.945705,2.450754,-3.650477,-5.450737,-1.231673,-0.927028,-4.174026,2
-1.411591,0.002202,-5.558288,-0.901269,4.809362,0.968047,-0.037835,-1.558476,0.142979,-10.283778,-0.857789,1.217693,3.629409,-2.308087,3.026533,2.057966,2.72034,0.45738,0.47308,-2.216908,2
-0.905187,-3.847452,1.642359,2.727631,-2.519043,0.795287,-1.248612,-2.623103,-11.37489,3.0683,1.311691,2.571238,1.31069,-2.868632,2.642847,-3.850646,-0.893421,-0.082604,2.015767,-8.671023,2
-1.571652,-0.023525,-2.466412,2.974611,-3.28539,-0.804639,2.124088,4.76298,3.360453,10.56276,0.082709,2.856146,1.969544,-2.726247,-2.304914,0.338253,-1.40242,-1.110816,0.003252,2.984177,3
2.618244,-1.681439,-3.245171,-1.654653,-0.247581,-0.163675,-3.289267,0.658117,-1.177018,-2.970307,-1.346281,1.989995,-1.090375,-3.275785,2.518247,6.389411,-0.542172,-0.322357,1.053852,5.068366,1
-1.212976,2.586212,-0.724816,-10.584121,-1.775412,0.858082,-5.321569,0.707563,-1.23296,4.974535,-0.402125,2.662838,-2.608067,2.954164,4.239211,0.715167,0.80426,0.707672,0.171181,4.747074,1
-1.498256,1.398612,1.377719,7.777645,-1.269843,0.920353,1.949497,-2.665375,-2.668017,1.603549,-1.645681,-0.312962,0.321726,-2.679193,-0.605742,-1.096963,-3.057973,-1.848927,-0.585733,-2.317935,0
0.817549,3.040083,1.144229,3.481679,-3.383386,-0.531418,2.395532,-2.724356,2.910773,-0.483681,-0.082053,0.456115,2.169402,0.254353,-0.861526,1.205651,-2.08133,0.318195,-0.553207,2.851974,0
-1.785859,1.647667,-1.743608,0.990337,0.02652,-0.677686,-2.954488,-3.348984,-4.92335,1.194219,-1.265491,0.757603,2.509797,-1.848441,1.354709,-2.736949,-0.96107,0.614411,-0.404117,-3.034183,3
-3.972355,0.811869,-0.559253,3.237005,1.774758,0.386812,0.283024,1.313448,8.892793,5.111906,1.770416,1.720247,1.730294,2.389241,-0.987572,3.056425,-4.402707,-0.296358,-0.499984,4.99942,3
3.707615,-0.219048,1.035529,-13.227144,-0.425655,-0.343025,-4.339658,0.057662,6.312986,3.686782,0.064476,4.534997,0.735865,5.332253,0.250419,-2.040565,-1.036301,-2.59008,0.212069,6.664967,1
-0.621155,-1.630476,-2.749356,0.499695,4.278426,-1.351043,2.390196,-3.270028,1.339589,-6.829164,1.016115,4.439464,-0.016591,0.226277,-0.388883,0.675045,2.234992,-1.481092,1.071633,-0.426662,4
-4.611439,-3.099065,0.403909,14.025533,0.098744,-1.560902,3.647061,-3.571411,-8.950887,-2.32705,0.222216,0.124214,7.924033,-6.97072,1.564892,-2.425777,-1.608648,0.598804,-0.315626,-14.483808,2
-1.217774,-2.713087,1.791947,3.764068,-0.215277,0.696097,-0.15614,-2.546235,-2.751809,-4.296622,-1.220008,0.672383,-0.964583,1.399023,3.09959,4.854901,-1.452153,-1.90252,0.375813,-1.045168,1
-0.379297,-0.379393,-2.975146,2.066919,1.864102,-0.656586,-0.799289,-3.211797,3.288765,-0.248538,-0.714896,2.722932,0.923886,2.934018,-0.961184,-1.542197,-3.830054,1.118416,1.550558,2.992525,2
0.823765,-1.396016,5.148609,-2.78038,1.658849,-1.621445,0.01116,-0.393383,-1.949109,-2.428923,0.811424,-1.438693,-1.174332,0.271318,1.303578,-1.928114,0.388772,-1.12978,-0.46498,-4.601257,4
-0.565285,-4.615117,-5.148931,6.875353,3.322361,1.073731,-0.141332,-2.222542,-8.54241,-13.550236,-0.398694,-4.431657,-1.59043,0.82836,2.837886,1.900308,2.225274,-0.233152,-2.067262,-6.409263,2
-3.831397,-0.584969,-1.164625,9.391723,-1.21027,-1.034386,-0.885224,-5.3376,-11.992998,-2.38516,1.18064,-0.920012,3.581278,-3.965453,1.553053,-0.293474,1.427346,-0.770361,2.421591,-9.566475,2
0.598594,-2.662179,-0.60566,1.000317,1.011797,-0.29023,-1.241521,0.946157,1.654769,-1.936179,-0.987735,0.140376,-0.042787,0.371579,1.32739,3.723745,-2.176849,-1.156389,1.239093,1.98489,1
5.916281,-2.664567,-3.110177,-4.801816,-1.893374,0.050628,-2.59841,-3.086594,-5.952776,-10.782708,-0.471971,0.939965,4.717394,-2.138517,3.422908,0.608572,2.91995,-0.018304,-1.34785,-2.679227,2
-0.188297,-0.064648,0.608376,3.500665,-1.767841,-0.655132,-2.106153,-2.84806,-7.603944,0.680066,-0.832943,-0.548121,-1.320052,-2.161239,1.520799,-0.477826,-1.556936,-0.288864,2.959095,-2.556292,0
-1.017179,3.605951,-1.014791,-6.258334,-1.414467,0.087253,0.48769,0.791128,-1.869975,-2.760498,-0.732498,-1.306706,-4.733025,3.386286,3.599209,0.212257,3.695022,0.178195,-0.419328,1.877568,1
0.846357,2.295574,-0.730967,0.833775,-4.068804,-1.673989,0.198191,0.643176,-1.626178,6.239407,-0.070518,1.277851,-2.142033,-2.253533,-1.66339,0.205082,0.059425,-0.447775,-0.367392,3.756976,3
-0.547486,0.600509,-0.318236,7.155455,-2.963959,-1.312558,3.209726,-2.324259,-0.02368,1.522921,-0.080928,1.092936,2.722541,-0.768361,-2.356826,-0.387365,-1.148875,-1.393354,-0.113842,-0.64062,0
6.1958,-1.312983,2.276341,-12.746793,1.968318,1.779274,1.229871,4.083312,8.848153,-2.461903,-0.826907,1.508704,0.108257,1.518371,-2.36112,-1.374331,3.779429,0.261229,0.543047,3.756812,1
0.65088,-4.386909,6.013031,3.705156,5.390277,0.265165,-4.659688,-4.650418,-6.816497,-5.577667,-1.563072,-4.514311,0.58662,-0.891951,0.492596,-2.362826,-2.867286,-0.195205,0.308369,-9.57754,4
0.269887,2.05567,0.260015,11.438347,-3.501964,-1.074988,3.322624,-4.394148,-1.268348,1.503621,-2.021051,-0.423935,0.969147,-1.853074,-4.312833,-0.315202,-2.49565,-0.053386,-1.02847,0.491241,0
1.312929,5.887279,-0.510643,-7.371522,1.065528,1.658126,2.327172,4.661318,5.217933,5.994388,0.895601,-0.018675,-4.283603,-2.586327,-2.253905,-5.97613,0.900692,-1.056137,0.585598,4.320911,4
1.289887,2.145226,0.923347,-4.493458,-0.699994,1.034069,1.507989,3.697829,0.727219,2.31225,1.029519,-1.060052,-2.596023,-2.100121,-0.777048,-1.405609,2.758279,0.303032,0.800187,0.947363,1
-2.272505,-3.441075,-3.19792,9.34496,2.558116,-1.330296,1.130515,-3.169256,-8.38531,-9.406887,-1.282078,-2.795077,0.118391,-0.969584,2.584887,-0.009451,0.015217,-1.009944,1.297211,-8.132346,2
1.713535,-0.495786,-1.343859,3.853769,-2.450965,0.526235,0.705566,-0.635532,-2.220088,0.823683,0.185226,-1.151075,1.925197,-0.959654,-1.416875,-2.893764,-1.492416,-1.152088,0.068275,-1.630702,0
-1.650515,1.253284,-2.001875,5.050045,-2.027509,1.385359,3.389128,2.500961,8.106278,5.826362,0.669743,0.867068,4.642471,0.451731,-3.749307,0.821061,-1.875265,-1.625886,-1.130208,3.517071,3
0.733881,-1.531422,0.886454,3.869724,4.484879,-0.444455,1.765937,0.278095,0.633137,-6.614695,-0.502942,-2.880399,-3.15919,-1.542916,0.648238,0.638296,-2.323799,-0.196495,0.383687,-1.542079,4
0.671235,4.777634,-2.516722,-7.892051,1.90849,-0.507843,-2.135384,-1.781634,3.511364,1.223706,0.64988,3.883075,-0.233546,-0.987652,-1.695166,-0.998968,2.994753,-0.01034,-1.223404,5.496992,3
0.141921,-1.439579,-1.549998,-0.216854,3.544117,0.425349,4.05568,0.104781,4.725012,-1.928596,-1.462255,4.141381,-5.882084,2.307369,-1.424177,-0.016716,-0.274952,1.171938,-1.594315,4.397972,4
-1.659906,1.984218,-0.830786,-9.55854,0.260741,-1.616396,-6.300498,-0.627112,-0.212374,8.166976,-0.564482,3.171545,-1.756987,4.107117,0.471922,-2.807668,0.580461,-0.331825,0.583785,3.789422,1
-4.87417,-3.726989,-0.145378,12.207504,-0.886141,1.220036,1.558907,-2.684499,-11.581374,-3.114734,-1.028803,-3.249369,1.207849,-0.800287,1.0279,0.755707,2.214889,0.487188,-0.783235,-11.203444,2
2.873663,-1.698184,1.363387,1.585835,3.667586,0.542765,1.096667,-2.990636,-4.989713,-9.648771,0.8269,-2.738223,-1.857573,-2.012039,1.514988,-4.396253,-1.110713,-2.371832,-1.843803,-6.373296,4
-0.167252,-3.31173,-0.701049,0.440836,1.355823,-0.762422,-3.781943,1.062166,-0.074768,1.469628,-2.400776,0.291681,0.493051,0.126734,1.14289,2.49097,-2.769959,-0.978316,2.807169,0.940958,1
-1.286563,5.113159,4.043155,-8.86649,-4.312902,-1.355269,0.10414,-2.314779,-4.547768,4.684823,-0.287804,5.062612,-3.153398,-0.63864,3.881029,-1.425992,2.981764,-1.632685,-0.851225,0.67701,1
0.697448,-1.428622,2.449787,-2.503571,1.473121,1.403083,0.061234,1.1748,-3.932086,-4.11742,-0.029004,-2.729855,-1.832741,-0.702959,3.046539,-1.840571,0.750174,1.309104,-1.199877,-5.136735,4
4.034446,2.735962,-1.601338,-3.621424,-1.953058,0.131021,3.596753,1.531969,1.927161,-0.721764,0.020972,1.642049,0.032533,-3.777361,0.134745,-4.057489,-0.311133,-1.702988,0.648608,1.937697,0
2.434456,0.675118,1.096965,3.421293,0.907462,0.005842,3.702653,-1.358399,5.318538,-8.266566,1.605782,-2.843356,4.496499,0.067383,0.450378,-1.224922,-3.578645,-0.622038,-1.118822,-1.539577,4
4.649731,0.796932,4.331664,-14.042673,0.150586,1.244053,-0.947169,4.568096,9.620304,-3.966315,0.317245,-2.091167,2.158504,3.884607,2.850079,0.862281,0.475209,1.418932,1.478841,3.751568,1
2.209283,1.419584,-1.69102,-0.508018,0.168636,-1.538589,2.520552,0.963989,-1.119371,-3.504991,-1.490015,-0.133168,0.842696,-5.336994,0.76565,-2.148792,0.80227,2.096095,-2.545011,-1.776106,0
2.223357,0.062924,1.592136,-10.250429,0.296775,-0.126464,-3.804209,3.488105,5.146201,4.13522,-1.006559,1.458353,-0.367746,1.387224,1.455773,0.41599,-1.369399,-0.80788,1.710698,5.10166,1
-2.610218,1.567276,-1.488712,-1.636805,2.062482,-1.300425,-2.78713,3.198668,4.884531,5.219358,0.056291,0.072354,2.1071,-1.441012,-0.447434,2.344541,-0.847236,0.957454,0.058333,3.070767,3
-1.393135,0.280997,-1.410291,3.698831,-1.85244,0.444024,2.443185,3.84197,2.188216,2.655891,2.216134,-0.893693,1.569059,-1.96521,1.160153,1.282237,-2.363342,-0.073179,0.559561,0.497106,3
1.842265,-1.547537,-1.10625,-1.172906,0.065303,-0.025172,-0.780122,1.65231,4.952055,1.322618,-0.196492,0.680423,0.650241,1.909574,-1.458103,1.173748,-1.739738,2.224162,-0.192001,4.286602,3
0.799343,1.290234,0.044736,0.34186,2.837578,-0.0717,3.424532,0.980858,8.689911,-0.517585,0.2318,1.838747,-1.351497,0.096461,-0.215082,-1.431642,-5.377739,2.405694,-0.254321,4.573249,4
0.935864,1.475302,-2.980313,-2.071965,-3.084097,1.785449,-4.800578,-2.606925,-6.073545,1.585452,0.91896,1.550939,1.225312,-1.736175,3.15492,-0.89381,-1.697232,0.973827,1.047024,0.93822,2
0.694248,2.058492,-0.487545,-7.432654,-2.292115,1.246861,1.000134,2.385793,0.820568,1.041998,0.533711,0.556812,-3.949783,3.43981,2.312343,-1.492444,1.780468,1.203961,-0.443111,3.291807,1
0.07798,2.670455,-0.941103,-10.432305,2.820872,1.328873,-1.002385,-0.481501,4.491187,0.048694,-0.051156,3.215169,0.708807,2.242906,-1.595605,-2.566628,5.116891,-1.571393,-2.547414,2.215084,3
-1.567125,-0.893906,-1.687947,-1.76027,3.904836,0.526894,-1.652349,-0.982418,-0.610483,-5.726103,1.320438,0.874401,1.438683,-0.956725,3.319498,1.909602,0.618765,-0.777343,0.02832,-1.974886,3
-0.640625,1.656054,0.885752,-8.662558,3.203151,1.182349,-5.493731,-0.360873,0.662311,3.718346,0.832104,2.353689,-1.953426,-0.370926,-1.677088,1.731979,4.343086,1.003059,-0.266284,3.280067,3
2.437924,-0.115495,2.044192,-5.065122,-2.460527,-1.229232,-0.549111,2.189714,1.043957,4.832146,-0.609342,2.486023,-2.358724,-0.602335,1.624158,-0.712968,-2.592095,0.349698,-0.413346,3.556259,1
-3.49485,-7.661412,-5.43652,16.099007,-2.052113,0.898528,-1.971111,-8.710982,-23.828134,-9.649396,-0.806296,-1.698037,2.944505,-2.280739,2.064823,1.186129,5.256485,0.552462,1.162199,-16.02625,2
5.110304,-1.163722,2.730946,-7.243732,-2.40377,0.877562,1.199996,2.811876,6.564188,-1.714769,0.684171,1.262684,0.944632,1.985325,2.65146,0.509308,-3.134434,-0.73718,-0.168377,4.349494,2
-1.457875,0.664544,-3.454575,0.839076,2.335549,-0.882993,-0.560209,-1.604675,-1.610537,-1.626832,-0.274132,0.501618,0.173067,-0.380053,-0.770145,-1.536042,1.712413,0.724734,-0.382078,-1.178483,3
-0.276297,1.040437,1.126965,-7.142646,-2.056843,-0.991903,-0.293412,1.007723,-3.53532,5.94924,-0.056597,3.819355,-4.118974,0.031761,1.702635,-3.162003,1.944123,-0.059371,1.076304,0.46473,1
-0.352944,-2.457141,-0.708728,0.507895,1.638804,0.726957,-0.871619,2.719344,1.0457,-1.009667,1.984367,-1.1545,-0.630809,-0.087014,1.057186,2.918016,-0.643869,-0.877954,-0.536582,0.452086,1
